sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
"Beautiful Bird Painting",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Animals, Birds Paintings,Default Category/Paintings/Animals, Birds Paintings/Birds Paintings,Default Category,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Style/Abstract,Default Category/Show by Room,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View",base,,,"<p>This painting for living room will generate positive atmosphere and give the space a striking visual element.</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,6/23/18,,,,,,/i/m/img_1155_bird_abstract_1.jpg,"Bird Painting , Bird Painting on Canvas , Abstract Art,Beautiful bird Painting on high quality canvas material to create the look and feel of the original nature",/i/m/img_1155_bird_abstract_1.jpg,"Bird Painting , Bird Painting on Canvas , Abstract Art,Beautiful bird Painting on high quality canvas material to create the look and feel of the original nature",/i/m/img_1155_bird_abstract_1.jpg,"Bird Painting , Bird Painting on Canvas , Abstract Art,Beautiful bird Painting on high quality canvas material to create the look and feel of the original nature",/i/m/img_1155_bird_abstract_1.jpg,,"7/24/18, 1:18 PM","11/6/21, 10:31 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Living Room"",medium=""Acrylic"",most_purchased=""Yes"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""13600"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1155_bird_abstract_1.jpg,"Bird Painting , Bird Painting on Canvas , Abstract Art,Beautiful bird Painting on high quality canvas material to create the look and feel of the original nature",,,,,,,,,,,
"Beautiful Bird Painting",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1155_bird_abstract.jpg,,/i/m/img_1155_bird_abstract.jpg,,/i/m/img_1155_bird_abstract.jpg,,/i/m/img_1155_bird_abstract.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Copy Cat",,admin,simple,"Default Category/Paintings/Style,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Animals, Birds Paintings,Default Category/Paintings/Style/Realistic,Default Category/Paintings/Animals, Birds Paintings/Animals Paintings,Default Category/Paintings/Animals, Birds Paintings/Dog, Cat Paintings,Default Category,Default Category/Paintings,Default Category/Paintings/Medium,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>animal painting - paintings of cats and kittens - Professional Portrait Painting for Cat .</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,6/23/18,,,,,,/i/m/img_1151_cat_boy_1_1.jpg,"Animal Painting , Cat Painting , Child Painting,unrevealed beauty in Portrait painting best suitable for living room",/i/m/img_1151_cat_boy_1_1.jpg,"Animal Painting , Cat Painting , Child Painting,unrevealed beauty in Portrait painting best suitable for living room",/i/m/img_1151_cat_boy_1_1.jpg,"Animal Painting , Cat Painting , Child Painting,unrevealed beauty in Portrait painting best suitable for living room",/i/m/img_1151_cat_boy_1_1.jpg,,"7/24/18, 1:19 PM","11/6/21, 10:31 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Bed Room"",medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""6500"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1151_cat_boy_1_1.jpg,"Animal Painting , Cat Painting , Child Painting,unrevealed beauty in Portrait painting best suitable for living room",,,,,,,,,,,
"Copy Cat",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1151_cat_boy_1.jpg,,/i/m/img_1151_cat_boy_1.jpg,,/i/m/img_1151_cat_boy_1.jpg,,/i/m/img_1151_cat_boy_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Desire to cruise",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style/Impressionistic,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>Nature painting , Modern Painting , Modern Wall Art,Style Your Walls with Classic Modern Art</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,6/23/18,,,,,,/i/m/img_1146_landscape_abstract_1.jpg,"Nature painting , Modern Painting , Modern Wall Art,Style Your Walls with Classic Modern Art",/i/m/img_1146_landscape_abstract_1.jpg,"Nature painting , Modern Painting , Modern Wall Art,Style Your Walls with Classic Modern Art",/i/m/img_1146_landscape_abstract_1.jpg,"Nature painting , Modern Painting , Modern Wall Art,Style Your Walls with Classic Modern Art",/i/m/img_1146_landscape_abstract_1.jpg,,"7/24/18, 1:19 PM","11/6/21, 10:31 PM",7/15/18,10/1/18,"Product Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""8600"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1146_landscape_abstract_1.jpg,"Nature painting , Modern Painting , Modern Wall Art,Style Your Walls with Classic Modern Art",,,,,,,,,,,
"Desire to cruise",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1146_landscape_abstract.jpg,,/i/m/img_1146_landscape_abstract.jpg,,/i/m/img_1146_landscape_abstract.jpg,,/i/m/img_1146_landscape_abstract.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boat on Seashore",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Style/Contemporary,Default Category,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Landscape Paintings,Default Category/Paintings/Landscape Paintings/Seascape Painting, Ship Painting,Default Category/Show by Room,Default Category/Room by View/Bed Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room/Bed Room",base,,,"<p>This painting for living room will generate positive atmosphere and give the space a striking visual element.</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,6/23/18,,boat-on-seashore,,,,/i/m/img_1178_boat_1.jpg,"Seascape painting , ship painting , boat painting , ocean painting , scenery painting , painting scenery,Riverside Scenery Painting to create the look and feel of the original nature",/i/m/img_1178_boat_1.jpg,"Seascape painting , ship painting , boat painting , ocean painting , scenery painting , painting scenery,Riverside Scenery Painting to create the look and feel of the original nature",/i/m/img_1178_boat_1.jpg,"Seascape painting , ship painting , boat painting , ocean painting , scenery painting , painting scenery,Riverside Scenery Painting to create the look and feel of the original nature",/i/m/img_1178_boat_1.jpg,,"7/24/18, 1:20 PM","5/30/22, 5:53 PM",6/24/19,8/24/19,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Bed Room"",medium=""Acrylic"",most_purchased=""Yes"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""14600"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1178_boat_1.jpg,"Seascape painting , ship painting , boat painting , ocean painting , scenery painting , painting scenery,Riverside Scenery Painting to create the look and feel of the original nature",,,,,,,,,,,
"Boat on Seashore",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1178_boat.jpg,,/i/m/img_1178_boat.jpg,,/i/m/img_1178_boat.jpg,,/i/m/img_1178_boat.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enriched flowers Painting",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Style/Abstract,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Landscape Paintings/Flower Paintings,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Landscape Paintings,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>Decorate your space with Flower Painting that looks amazing on walls. </p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/i/m/img_1180_flower_distorted_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,Oversized Wall Art that can Stirs up your Creativity",/i/m/img_1180_flower_distorted_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,Oversized Wall Art that can Stirs up your Creativity",/i/m/img_1180_flower_distorted_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,Oversized Wall Art that can Stirs up your Creativity",/i/m/img_1180_flower_distorted_1.jpg,,"7/24/18, 1:20 PM","11/6/21, 10:31 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Bed Room"",medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""8500"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1180_flower_distorted_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,Oversized Wall Art that can Stirs up your Creativity",,,,,,,,,,,
"Enriched flowers Painting",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1180_flower_distorted.jpg,,/i/m/img_1180_flower_distorted.jpg,,/i/m/img_1180_flower_distorted.jpg,,/i/m/img_1180_flower_distorted.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beautiful Floral Painting",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Landscape Paintings/Flower Paintings,Default Category,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Landscape Paintings,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Paintings/Style/Abstract,Default Category/Room by View/Bed Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>Decorate your space with Flower Painting that looks amazing on walls. </p>",1.0000,1,"Taxable Goods",Catalog,,,,,beautiful-floral-painting,,,,/i/m/img_1142_flower_golden_lines_1_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,100% Hand Painted Canvas painting. Decorate your space with beautiful Flower Painting",/i/m/img_1142_flower_golden_lines_1_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,100% Hand Painted Canvas painting. Decorate your space with beautiful Flower Painting",/i/m/img_1142_flower_golden_lines_1_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,100% Hand Painted Canvas painting. Decorate your space with beautiful Flower Painting",/i/m/img_1142_flower_golden_lines_1_1.jpg,,"7/24/18, 1:22 PM","5/11/22, 5:10 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Living Room"",medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""8500"",jd_trends_artist=""1"",prirority=""2""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1142_flower_golden_lines_1_1.jpg,"Flower Painting , Floral Painting , Floral art , Floral canvas painting,100% Hand Painted Canvas painting. Decorate your space with beautiful Flower Painting",,,,,,,,,,,
"Beautiful Floral Painting",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1142_flower_golden_lines_1.jpg,,/i/m/img_1142_flower_golden_lines_1.jpg,,/i/m/img_1142_flower_golden_lines_1.jpg,,/i/m/img_1142_flower_golden_lines_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liberated Horses",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Animals, Birds Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Animals, Birds Paintings/Running Horse Paintings,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p>Animal painting - running horse painting on Canvas art material</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,liberated-horses,,,,/i/m/img_5930_1.jpg,"Animal Painting , horse painting , running horse painting , white horse painting ,Add a touch of elegance to your living room with ultra-premium collection of wall arts and create a WOW factor to your walls",/i/m/img_5930_1.jpg,"Animal Painting , horse painting , running horse painting , white horse painting ,Add a touch of elegance to your living room with ultra-premium collection of wall arts and create a WOW factor to your walls",/i/m/img_5930_1.jpg,"Animal Painting , horse painting , running horse painting , white horse painting ,Add a touch of elegance to your living room with ultra-premium collection of wall arts and create a WOW factor to your walls",/i/m/img_5930_1.jpg,,"7/24/18, 1:23 PM","1/1/24, 12:19 PM",7/15/18,12/1/18,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Living Room"",medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""18500"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_5930_1.jpg,"Animal Painting , horse painting , running horse painting , white horse painting ,Add a touch of elegance to your living room with ultra-premium collection of wall arts and create a WOW factor to your walls",,,,,,,,,,,
"Liberated Horses",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_5930.jpg,,/i/m/img_5930.jpg,,/i/m/img_5930.jpg,,/i/m/img_5930.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>This Music painting for living room will generate positive atmosphere and give the space a striking visual element.</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/i/m/img_5920_2_1_1.jpg,"Lady Painting , woman painting , Music Painting , beautiful paintings Online,Portrait Painting that will take centre stage of your space",/i/m/img_5920_2_1_1.jpg,"Lady Painting , woman painting , Music Painting , beautiful paintings Online,Portrait Painting that will take centre stage of your space",/i/m/img_5920_2_1_1.jpg,"Lady Painting , woman painting , Music Painting , beautiful paintings Online,Portrait Painting that will take centre stage of your space",/i/m/img_5920_2_1_1.jpg,,"7/24/18, 1:23 PM","11/6/21, 10:31 PM",6/24/19,8/26/19,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Living Room"",medium=""Acrylic"",most_purchased=""Yes"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""18500"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_5920_2_1_1.jpg,"Lady Painting , woman painting , Music Painting , beautiful paintings Online,Portrait Painting that will take centre stage of your space",,,,,,,,,,,
"Eccentric Performance",en,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,/i/m/img_5920_2_1.jpg,,/i/m/img_5920_2_1.jpg,,/i/m/img_5920_2_1.jpg,,/i/m/img_5920_2_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",ae,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",gb,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",ca,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",us,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",sg,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",my,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",au,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eccentric Performance",eu,admin,simple,,,,,,,,,,,,10/4/20,10/31/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Life Scenery painting",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style/Impressionistic,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Abstract Paintings,Default Category/Paintings/Abstract Paintings/Trendy Abstract Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>If your décor is modern and your floor plan is open, consider hanging a giant abstract painting in your living room. Aesthetics does matter</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/i/m/img_1123_tree_abstract_2_1.jpg,"abstract art,abstract painting,nature art,scenery painting,Aesthetic value in the Work of nature Painting that's best suitable painting for living room",/i/m/img_1123_tree_abstract_2_1.jpg,"abstract art,abstract painting,nature art,scenery painting,Aesthetic value in the Work of nature Painting that's best suitable painting for living room",/i/m/img_1123_tree_abstract_2_1.jpg,"abstract art,abstract painting,nature art,scenery painting,Aesthetic value in the Work of nature Painting that's best suitable painting for living room",/i/m/img_1123_tree_abstract_2_1.jpg,,"7/24/18, 1:24 PM","11/6/21, 10:31 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Bed Room"",medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""7500"",jd_trends_artist=""1"",prirority=""2""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_1123_tree_abstract_2_1.jpg,"abstract art,abstract painting,nature art,scenery painting,Aesthetic value in the Work of nature Painting that's best suitable painting for living room",,,,,,,,,,,
"New Life Scenery painting",en,admin,simple,,,,,,,,,,,,,,,,,,/i/m/img_1123_tree_abstract_2.jpg,,/i/m/img_1123_tree_abstract_2.jpg,,/i/m/img_1123_tree_abstract_2.jpg,,/i/m/img_1123_tree_abstract_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panteth for the water brooks",,admin,simple,"Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Animals, Birds Paintings,Default Category/Paintings/Style/Conceptual,Default Category/Paintings/Animals, Birds Paintings/Animals Paintings,Default Category,Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas",base,,,"<p>Deer Painting - 100% Hand Painted Modern Abstract Animal Art Painting</p>",1.0000,1,"Taxable Goods","Catalog, Search",,,,,,,,,/i/m/img_5915_1_1.jpg,"nature painting,animal painting,Stunning nature art painting will suitably fit your living room!",/i/m/img_5915_1_1.jpg,"nature painting,animal painting,Stunning nature art painting will suitably fit your living room!",/i/m/img_5915_1_1.jpg,"nature painting,animal painting,Stunning nature art painting will suitably fit your living room!",/i/m/img_5915_1_1.jpg,,"7/24/18, 1:24 PM","11/6/21, 10:31 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",India,"room=""Living Room"",medium=""Acrylic"",most_purchased=""Yes"",tier_price_config_for_store=""Use only tier price for store view"",artist_price=""8200"",jd_trends_artist=""1"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img_5915_1_1.jpg,"nature painting,animal painting,Stunning nature art painting will suitably fit your living room!",,,,,,,,,,,
